5.306092202663421631e-01,-1.247888237237930298e+00,1.742754824459552765e+00,5.216992348432540894e-01,-1.017640866339206696e+00,8.192656338214874268e-01,-1.830960199236869812e+00,5.330947488546371460e-01
-2.683500349521636963e+00,1.805774450302124023e+00,5.289990454912185669e-01,-1.228496849536895752e+00,1.697340279817581177e+00,-1.754731357097625732e+00,-3.857020437717437744e-01,2.311703562736511230e+00
4.511497616767883301e-01,-1.544709779322147369e+00,-1.773561919108033180e-01,7.152700424194335938e-02,-4.937313199043273926e-01,-3.239506244659423828e+00,-1.173248887062072754e-02,2.149052083492279053e+00
-3.384388685226440430e-01,7.655415534973144531e-01,-7.975058630108833313e-02,-7.711089551448822021e-01,-4.441869974136352539e+00,4.117021679878234863e+00,1.800165183376520872e-01,3.498238325119018555e-01
-3.384388685226440430e-01,7.655415534973144531e-01,-7.975058630108833313e-02,-7.711089551448822021e-01,-4.441869974136352539e+00,4.117021679878234863e+00,1.800165183376520872e-01,3.498238325119018555e-01
-1.905924260616302490e+00,1.756668709218502045e+00,2.008164739236235619e-01,2.789235115051269531e+00,-2.049277961254119873e+00,3.066446781158447266e-01,-3.794196546077728271e-01,4.122465252876281738e-01
8.434085249900817871e-01,3.760431051254272461e+00,1.917065829038619995e-01,-2.198728740215301514e+00,-2.350074023008346558e+00,-2.628038525581359863e-01,9.264975786209106445e-02,7.953583002090454102e-01
2.650209367275238037e-01,1.088920444250106812e+00,-1.541730038821697235e+00,1.464505940675735474e-01,8.381776437163352966e-01,9.948411583900451660e-02,-2.213826730847358704e+00,9.935074001550674438e-01
