1.000000000000000000e+00,1.560618909075000048e+09
0.000000000000000000e+00,1.560618915085000038e+09
0.000000000000000000e+00,1.560618924075999975e+09
1.000000000000000000e+00,1.560618933085999966e+09
0.000000000000000000e+00,1.560618939073999882e+09
1.000000000000000000e+00,1.560618948085999966e+09
1.000000000000000000e+00,1.560618954085999966e+09
0.000000000000000000e+00,1.560618960075999975e+09
1.000000000000000000e+00,1.560618969085999966e+09
1.000000000000000000e+00,1.560618975095999956e+09
0.000000000000000000e+00,1.560618981096999884e+09
1.000000000000000000e+00,1.560618990085999966e+09
1.000000000000000000e+00,1.560618996095999956e+09
1.000000000000000000e+00,1.560619002085999966e+09
0.000000000000000000e+00,1.560619008085999966e+09
0.000000000000000000e+00,1.560619017078000069e+09
1.000000000000000000e+00,1.560619026085999966e+09
1.000000000000000000e+00,1.560619032085999966e+09
1.000000000000000000e+00,1.560619038095999956e+09
1.000000000000000000e+00,1.560619044085999966e+09
