1.000000000000000000e+00,1.560619402858000040e+09
1.000000000000000000e+00,1.560619408848000050e+09
0.000000000000000000e+00,1.560619414848000050e+09
0.000000000000000000e+00,1.560619423858000040e+09
0.000000000000000000e+00,1.560619432851000071e+09
0.000000000000000000e+00,1.560619441858000040e+09
1.000000000000000000e+00,1.560619450851000071e+09
0.000000000000000000e+00,1.560619456848000050e+09
0.000000000000000000e+00,1.560619465841000080e+09
0.000000000000000000e+00,1.560619474848000050e+09
0.000000000000000000e+00,1.560619483858000040e+09
1.000000000000000000e+00,1.560619492851000071e+09
0.000000000000000000e+00,1.560619498838000059e+09
0.000000000000000000e+00,1.560619507848000050e+09
0.000000000000000000e+00,1.560619516838000059e+09
1.000000000000000000e+00,1.560619525848000050e+09
0.000000000000000000e+00,1.560619531848000050e+09
0.000000000000000000e+00,1.560619540838000059e+09
0.000000000000000000e+00,1.560619549848000050e+09
1.000000000000000000e+00,1.560619558858000040e+09
