1,1560615909.760556
1,1560615909.8073947
1,1560615910.2292209
1,1560615910.6979406
1,1560615911.1893673
1,1560615911.6580956
1,1560615912.1419008
1,1560615912.6262426
1,1560615913.1261883
1,1560615913.5949047
1,1560615914.094872
1,1560615914.5618224
1,1560615915.045426
1,1560615915.5320294
1,1560615916.0105221
1,1560615916.4857142
1,1560615916.9719067
1,1560615917.4549994
1,1560615917.941868
1,1560615918.4160776
1,1560615918.9019265
1,1560615919.3855765
1,1560615920.30535
0,1560615920.785782
0,1560615921.2722845
1,1560615921.751997
0,1560615922.2304423
0,1560615922.7158413
0,1560615923.1956577
0,1560615923.6721642
0,1560615924.1619108
0,1560615924.642036
0,1560615925.1257756
0,1560615925.6019452
0,1560615926.0848393
0,1560615926.5719383
0,1560615927.045363
1,1560615927.532035
0,1560615928.0120978
0,1560615928.4950247
0,1560615928.9763317
0,1560615929.462803
0,1560615929.9503353
0,1560615930.425796
0,1560615930.914453
0,1560615931.392004
0,1560615931.8720636
0,1560615932.792017
0,1560615933.2721424
0,1560615933.7544494
0,1560615934.2355475
0,1560615934.7219474
0,1560615935.2022533
0,1560615935.6821916
0,1560615936.1638856
1,1560615936.6420138
0,1560615937.1319022
0,1560615937.6121545
0,1560615938.0919037
0,1560615938.5720654
0,1560615939.0519812
0,1560615939.5356116
0,1560615940.015249
0,1560615940.502025
0,1560615940.980244
0,1560615941.4620845
0,1560615941.9522448
0,1560615942.4321766
0,1560615942.911925
0,1560615943.3897536
0,1560615943.8752773
0,1560615944.3521793
0,1560615945.2758987
0,1560615945.7620149
0,1560615946.2420137
0,1560615946.724929
0,1560615947.202945
0,1560615947.682296
0,1560615948.1650884
0,1560615948.645049
0,1560615949.1321669
0,1560615949.6128087
0,1560615950.0919657
0,1560615950.572163
0,1560615951.0554068
0,1560615951.5418627
0,1560615952.022187
0,1560615952.5020618
0,1560615952.9822245
0,1560615953.465231
0,1560615953.9462898
0,1560615954.4344149
0,1560615954.912146
0,1560615955.4023366
0,1560615955.8769517
0,1560615956.3620374
0,1560615956.8434665
0,1560615957.763922
1,1560615958.244906
1,1560615958.722241
1,1560615959.2020323
1,1560615959.685435
1,1560615960.1719859
1,1560615960.653391
1,1560615961.132135
1,1560615961.6149406
1,1560615962.0955687
1,1560615962.5721102
1,1560615963.0627177
1,1560615963.5421705
1,1560615964.0258226
1,1560615964.5018713
1,1560615964.9823015
1,1560615965.4639368
0,1560615965.9521296
0,1560615966.4420536
0,1560615966.9119098
0,1560615967.4021895
0,1560615967.8820317
0,1560615968.3705957
0,1560615968.8450315
0,1560615969.3218496
0,1560615969.80206
0,1560615970.7258406
0,1560615971.2040932
0,1560615971.6947892
0,1560615972.1720479
0,1560615972.6521602
0,1560615973.1352644
1,1560615973.6152234
1,1560615974.1001663
1,1560615974.5818982
1,1560615975.0649345
1,1560615975.5420036
1,1560615976.0238044
1,1560615976.5056686
1,1560615976.99204
1,1560615977.4719527
1,1560615977.951912
0,1560615978.4347274
0,1560615978.9136145
0,1560615979.3955069
0,1560615979.8821988
0,1560615980.3619485
0,1560615980.8494768
0,1560615981.331124
0,1560615981.8074389
0,1560615982.2945154
0,1560615983.2119904
0,1560615983.6920357
1,1560615984.1771731
1,1560615984.6558769
1,1560615985.1421516
1,1560615985.621936
1,1560615986.1023798
0,1560615986.581966
0,1560615987.062098
0,1560615987.5527358
1,1560615988.0253842
0,1560615988.511793
0,1560615988.9918911
0,1560615989.4736154
0,1560615989.9608586
0,1560615990.4358907
0,1560615990.944623
0,1560615991.402181
0,1560615991.8821268
0,1560615992.3619828
0,1560615992.8422368
0,1560615993.3322864
0,1560615993.812161
0,1560615994.285504
0,1560615994.7721026
0,1560615995.695999
0,1560615996.182102
0,1560615996.6619537
0,1560615997.1423228
0,1560615997.6220574
0,1560615998.1041207
0,1560615998.5867813
0,1560615999.0720823
0,1560615999.5523741
0,1560616000.0319
0,1560616000.5141325
0,1560616000.994853
0,1560616001.4721763
0,1560616001.9620914
0,1560616002.4347801
0,1560616002.9244032
0,1560616003.4018683
0,1560616003.8820114
0,1560616004.3656998
0,1560616004.8452027
0,1560616005.3336291
0,1560616005.8119078
0,1560616006.2919807
0,1560616006.7721786
0,1560616007.2619205
0,1560616007.73084
0,1560616008.662259
0,1560616009.1420937
0,1560616009.6247463
0,1560616010.107702
0,1560616010.5925071
0,1560616011.07158
0,1560616011.5557418
0,1560616012.0354962
0,1560616012.519181
0,1560616013.0017083
0,1560616013.4852223
0,1560616013.962584
0,1560616014.4435766
0,1560616014.9237685
0,1560616015.4056919
0,1560616015.885629
0,1560616016.3656592
0,1560616016.8548555
0,1560616017.3322222
0,1560616017.8168263
0,1560616018.3021338
0,1560616018.7819068
0,1560616019.2719269
0,1560616019.751881
0,1560616020.2349093
0,1560616021.1522355
0,1560616021.6320171
0,1560616022.1119528
0,1560616022.5960066
0,1560616023.0754018
0,1560616023.55566
0,1560616024.0320764
0,1560616024.5222552
0,1560616025.0048535
0,1560616025.4820516
0,1560616025.962105
0,1560616026.4457693
0,1560616026.932273
0,1560616027.4119549
0,1560616027.8921585
0,1560616028.3756082
0,1560616028.8550627
0,1560616029.3421934
0,1560616029.822966
0,1560616030.302204
0,1560616030.7857978
0,1560616031.2651768
0,1560616031.7521794
0,1560616032.2352698
0,1560616032.722267
0,1560616033.6346452
0,1560616034.1152873
0,1560616034.5960746
0,1560616035.0821896
0,1560616035.561878
0,1560616036.0438156
0,1560616036.5222528
0,1560616037.0053084
0,1560616037.4858332
0,1560616037.9668734
0,1560616038.452185
0,1560616038.9322476
0,1560616039.4119914
0,1560616039.8957238
0,1560616040.3741007
0,1560616040.8621645
0,1560616041.3422284
0,1560616041.822121
0,1560616042.301949
0,1560616042.7919483
0,1560616043.264522
0,1560616043.7521648
0,1560616044.2258468
0,1560616044.7123423
0,1560616045.1939783
0,1560616046.1222143
0,1560616046.6021202
0,1560616047.082177
0,1560616047.561844
0,1560616048.0447717
0,1560616048.5251684
0,1560616049.0034442
0,1560616049.4899817
0,1560616049.971942
0,1560616050.4518795
0,1560616050.932127
0,1560616051.4148448
0,1560616051.9007814
0,1560616052.3820782
0,1560616052.8622246
0,1560616053.342281
0,1560616053.8220308
0,1560616054.3031466
0,1560616054.7849429
0,1560616055.27203
0,1560616055.7521467
0,1560616056.2320905
0,1560616056.7171254
0,1560616057.2018523
0,1560616057.6929438
0,1560616058.1647952
0,1560616059.0819337
0,1560616059.5620162
0,1560616060.04233
0,1560616060.5328252
0,1560616061.0121925
0,1560616061.4921293
0,1560616061.9723768
0,1560616062.4521964
0,1560616062.9418826
0,1560616063.4222252
0,1560616063.902307
0,1560616064.3819149
0,1560616064.8617978
0,1560616065.340635
0,1560616065.8318489
0,1560616066.304998
0,1560616066.7945397
0,1560616067.2718923
0,1560616067.7503963
0,1560616068.2422032
0,1560616068.724799
0,1560616069.2022843
0,1560616069.682184
0,1560616070.1620097
0,1560616070.641957
0,1560616071.5624933
0,1560616072.0526242
0,1560616072.5318413
0,1560616073.0119905
0,1560616073.4951706
0,1560616073.9722729
0,1560616074.4546626
0,1560616074.9419782
0,1560616075.421995
0,1560616075.9021091
0,1560616076.3961377
0,1560616076.8703592
1,1560616077.3456202
0,1560616077.8318899
0,1560616078.3118346
1,1560616078.7918859
1,1560616079.2741148
0,1560616079.7520988
0,1560616080.2351031
0,1560616080.7219124
0,1560616081.202297
0,1560616081.6825252
0,1560616082.1640818
0,1560616082.6418724
0,1560616083.1253083
0,1560616084.0519512
0,1560616084.5321445
0,1560616085.0118484
0,1560616085.4898624
0,1560616085.9756396
0,1560616086.462041
0,1560616086.9420574
0,1560616087.422314
0,1560616087.9022634
0,1560616088.3818932
0,1560616088.8656833
0,1560616089.35225
0,1560616089.8259265
0,1560616090.3144464
0,1560616090.8001125
0,1560616091.2719445
0,1560616091.755855
0,1560616092.2421625
0,1560616092.7220826
0,1560616093.2033577
0,1560616093.692335
0,1560616094.1718495
0,1560616094.6520448
0,1560616095.1320057
0,1560616095.6099966
0,1560616096.0918598
0,1560616097.0156941
0,1560616097.5021348
1,1560616097.9820437
1,1560616098.4667444
1,1560616098.9467533
1,1560616099.4252493
1,1560616099.9019449
0,1560616100.3920424
1,1560616100.8721516
1,1560616101.3519795
1,1560616101.831803
1,1560616102.321915
1,1560616102.7955778
1,1560616103.2753763
1,1560616103.762092
1,1560616104.2419834
1,1560616104.7250564
1,1560616105.2053633
1,1560616105.6922078
1,1560616106.1719015
1,1560616106.653749
1,1560616107.1348243
1,1560616107.6218972
1,1560616108.092014
1,1560616108.5818195
1,1560616109.502198
1,1560616109.9855475
1,1560616110.4640176
1,1560616110.9500773
1,1560616111.4318771
1,1560616111.9120517
1,1560616112.3922186
1,1560616112.8739924
1,1560616113.3519828
1,1560616113.835673
1,1560616114.3158207
1,1560616114.801998
1,1560616115.2832742
1,1560616115.7649965
0,1560616116.245706
1,1560616116.7251577
0,1560616117.2122416
0,1560616117.6936846
0,1560616118.1741538
0,1560616118.6519852
0,1560616119.1420004
0,1560616119.6321757
1,1560616120.0920537
1,1560616120.5819104
0,1560616121.061916
0,1560616121.9903128
1,1560616122.4655309
1,1560616122.9552195
1,1560616123.4318967
1,1560616123.9118087
1,1560616124.4008982
1,1560616124.8753936
0,1560616125.3618279
0,1560616125.8420403
0,1560616126.3221698
0,1560616126.7997842
0,1560616127.2881615
0,1560616127.768672
0,1560616128.2511163
1,1560616128.731682
1,1560616129.214482
1,1560616129.693888
0,1560616130.1721385
0,1560616130.6549597
0,1560616131.1419244
0,1560616131.6218996
0,1560616132.1018393
0,1560616132.5857575
0,1560616133.0654824
1,1560616133.5549552
1,1560616134.4721987
1,1560616134.9518738
1,1560616135.4318814
1,1560616135.9156613
1,1560616136.3968546
1,1560616136.8819053
1,1560616137.36188
1,1560616137.8420084
1,1560616138.3221784
1,1560616138.8052514
1,1560616139.2918715
0,1560616139.7719758
0,1560616140.2522378
1,1560616140.7320187
0,1560616141.212072
0,1560616141.7122014
0,1560616142.1820443
0,1560616142.6620028
0,1560616143.1721652
0,1560616143.6552606
0,1560616144.121903
0,1560616144.6053958
0,1560616145.0852516
0,1560616145.5621305
0,1560616146.0551853
0,1560616146.5250723
0,1560616147.4348586
0,1560616147.922205
0,1560616148.4021363
0,1560616148.8854039
0,1560616149.3718295
0,1560616149.8548713
0,1560616150.331849
1,1560616150.8113155
1,1560616151.292036
1,1560616151.7755601
1,1560616152.2646062
1,1560616152.742179
0,1560616153.2154846
0,1560616153.695166
1,1560616154.1840036
0,1560616154.6619034
1,1560616159.4698792
1,1560616159.5167499
1,1560616159.9386163
1,1560616160.4229512
1,1560616160.8916733
1,1560616161.3760157
1,1560616162.3916068
1,1560616162.4384234
1,1560616162.8602893
0,1560616163.7821333
0,1560616164.2664404
0,1560616164.7550757
0,1560616165.2323341
0,1560616165.713821
0,1560616166.1941068
0,1560616166.6783686
0,1560616167.1587136
